"latitude","longitude","elevation","time","hr","cadence","speed","distance","power","temperature"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:28.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:28.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:28.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:28.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.200000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.300000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:29.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:30.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:30.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:30.200000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:30.300000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:30.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:31.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:31.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:31.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:32.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:33.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:33.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:33.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:34.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:35.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:35.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:35.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:35.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:37.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:37.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:37.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:38.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:39.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:39.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:39.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:40.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:41.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:41.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:41.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:42.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:43.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:43.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:43.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:44.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:45.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:45.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:45.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:46.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:47.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:47.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:47.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:47.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:48.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:49.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:49.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:49.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:50.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:51.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:51.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:52.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:52.400000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:53.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:53.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:54.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:54.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:55.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:55.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:56.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:56.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:57.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:57.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:58.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:58.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:58.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:59.200000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:12:59.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:00.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:00.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:00.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:01.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:02.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:02.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:02.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:03.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:04.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:04.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:04.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:05.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:06.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:06.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:06.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:07.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:08.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:08.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:08.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:09.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:10.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:10.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:10.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:11.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:12.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:12.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:12.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:13.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:14.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:14.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:14.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:15.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:16.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:16.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:16.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:17.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:18.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:18.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:18.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:19.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:20.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:20.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:20.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:21.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:22.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:22.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:22.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:23.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:24.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:24.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:24.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:25.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:26.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:26.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:26.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:27.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:28.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:28.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:28.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:29.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:30.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:30.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:30.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:31.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:32.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:32.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:32.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:33.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:34.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:34.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:34.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:35.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:36.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:36.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:36.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:37.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:38.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:38.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:38.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:39.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:40.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:40.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:40.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:41.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:42.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:42.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:42.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:43.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:44.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:44.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:44.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:45.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:46.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:46.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:46.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:47.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:48.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:48.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:48.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:49.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:50.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:50.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:50.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:51.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:52.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:52.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:52.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:53.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:54.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:54.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:54.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:55.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:56.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:56.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:56.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:57.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:57.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:58.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:58.500000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:59.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:13:59.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:00.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:00.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:01.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:01.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:02.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:02.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:03.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:03.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:03.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:04.200000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:05.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:05.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:05.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:05.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:07.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:07.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:07.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:08.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:09.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:09.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:09.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:10.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:11.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:11.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:11.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:11.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:13.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:13.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:13.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:14.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:15.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:15.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:15.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:15.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:17.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:17.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:17.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:17.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:19.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:19.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:19.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:20.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:20.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:21.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:21.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:21.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:22.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:22.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:22.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:23.100000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:24.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:24.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:24.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:25.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:26.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:26.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:26.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:26.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:28.600000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:28.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:28.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:28.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:30.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:30.800000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:30.900000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:31.000000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:32.700000Z","0","0","0.0","0","0","0"
"45.5620981","-122.7127852","-9.672","2024-12-12T14:14:32.800000Z","0","0","0.0","0","0","0"
