"latitude","longitude","elevation","time","hr","name","cadence","speed","distance","power","temperature"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.475111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.530667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.586222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.641778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.697333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.752889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.799000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.854556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.910111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:42.965667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.021222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.076778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.132333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.187889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.243444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.299000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.354556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.410111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.465667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.521222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.576778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.632333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.687889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.743444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.799000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.844000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.899556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:43.955111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.010667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.066222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.121778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.177333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.232889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.288444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.344000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.399556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.455111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.510667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.566222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.621778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.677333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.732889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.788444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.834000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.889556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:44.945111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.000667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.056222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.111778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.167333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.222889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.278444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.334000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.389556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.445111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.500667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.556222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.611778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.667333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.722889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.778444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.824000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.879556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.935111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:45.990667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.046222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.101778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.157333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.212889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.268444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.324000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.379556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.435111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.490667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.546222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.601778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.657333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.712889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.768444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.814000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.869556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.925111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:46.980667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.036222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.091778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.147333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.202889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.258444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.314000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.369556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.425111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.480667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.536222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.591778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.647333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.702889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.804000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.859556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.915111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:47.970667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.026222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.081778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.137333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.192889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.248444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.304000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.359556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.415111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.470667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.526222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.581778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.637333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.692889Z","0","GPS5","0","0.0","0","0","0"
